GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,API_PopTot,API_Cases,API_AAIR,API_LCI,API_UCI,AIAN_PopTot,AIAN_Cases,AIAN_AAIR,AIAN_LCI,AIAN_UCI,GeoName,GeoType
29,Female,Ovary,10yrs,30676672,3671,10,9.7,10.4,24501631,3212,10.3,9.9,10.7,3913345,302,8.1,7.2,9.1,1345145,68,8.1,6.2,10.5,752082,58,8.5,6.4,11.1,164469,,,,,Missouri,State
29,Female,Cervix,10yrs,30676672,2619,8.4,8,8.7,24501631,2127,8.4,8,8.8,3913345,345,9.2,8.3,10.3,1345145,64,7,5.3,9,752082,54,7.2,5.4,9.4,164469,16,10.6,6,17.3,Missouri,State
29,Both,Larynx,10yrs,60699306,3027,3.9,3.8,4.1,48618855,2599,3.9,3.7,4,7514861,374,5.1,4.6,5.7,2789196,22,1.6,1,2.5,1448397,,,,,327997,17,4.4,2.5,7.4,Missouri,State
29,Female,Larynx,10yrs,30676672,675,1.7,1.5,1.8,24501631,570,1.6,1.5,1.8,3913345,93,2.2,1.8,2.7,1345145,,,,,752082,,,,,164469,,,,,Missouri,State
29,Male,Larynx,10yrs,30022634,2352,6.5,6.3,6.8,24117224,2029,6.5,6.2,6.8,3601516,281,9.3,8.1,10.5,1444051,,,,,696315,,,,,163528,,,,,Missouri,State
29,Male,Testis,10yrs,30022634,1567,5.5,5.3,5.8,24117224,1399,6.3,5.9,6.6,3601516,59,1.9,1.4,2.4,1444051,79,5,3.9,6.3,696315,,,,,163528,,,,,Missouri,State
29,Both,HL,10yrs,60699306,1644,2.6,2.5,2.8,48618855,1387,2.7,2.6,2.9,7514861,194,2.7,2.3,3.1,2789196,38,1.7,1.1,2.4,1448397,,,,,327997,,,,,Missouri,State
29,Female,HL,10yrs,30676672,752,2.4,2.2,2.6,24501631,631,2.5,2.3,2.7,3913345,93,2.5,2,3,1345145,19,1.7,1,2.8,752082,,,,,164469,,,,,Missouri,State
29,Male,HL,10yrs,30022634,892,2.9,2.7,3.1,24117224,756,3,2.8,3.3,3601516,101,2.9,2.3,3.5,1444051,19,1.7,0.9,2.8,696315,,,,,163528,,,,,Missouri,State
29,Both,Meso,10yrs,60699306,546,0.8,0.7,0.9,48618855,500,0.8,0.8,0.9,7514861,31,0.5,0.3,0.7,2789196,,,,,1448397,,,,,327997,,,,,Missouri,State
29,Female,Meso,10yrs,30676672,146,0.4,0.3,0.5,24501631,130,0.4,0.3,0.5,3913345,,,,,1345145,,,,,752082,,,,,164469,,,,,Missouri,State
29,Male,Meso,10yrs,30022634,400,1.4,1.2,1.5,24117224,370,1.4,1.3,1.6,3601516,20,0.9,0.5,1.4,1444051,,,,,696315,,,,,163528,,,,,Missouri,State
29,Both,KS,10yrs,60699306,98,0.2,0.1,0.2,48618855,59,0.1,0.1,0.2,7514861,35,0.5,0.3,0.6,2789196,,,,,1448397,,,,,327997,,,,,Missouri,State
29,Female,KS,10yrs,30676672,,,,,24501631,,,,,3913345,,,,,1345145,,,,,752082,,,,,164469,,,,,Missouri,State
29,Male,KS,10yrs,30022634,91,0.3,0.2,0.4,24117224,53,0.2,0.2,0.3,3601516,34,0.9,0.6,1.3,1444051,,,,,696315,,,,,163528,,,,,Missouri,State
29001,Both,AllSite,05yrs,125642,589,446.2,409.5,485.4,112708,570,452.5,414.4,493.4,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,AllSite,05yrs,64771,286,430.4,379.6,486.3,58188,276,435.3,382.6,493.5,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,AllSite,05yrs,60871,303,470.9,417.4,529.7,54520,294,478.3,422.8,539.5,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,Lung,05yrs,125642,84,60.9,48.2,76,112708,82,61.7,48.7,77.4,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,Lung,05yrs,64771,41,56.4,40,77.9,58188,40,57.3,40.4,79.8,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,Lung,05yrs,60871,43,67.7,48.3,92.7,54520,42,68.5,48.6,94.3,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Female,Breast,05yrs,64771,76,122.9,95.3,156,58188,74,124.1,95.7,158.5,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,Prostate,05yrs,60871,66,92.4,71.2,118.5,54520,63,91,69.6,117.8,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,CRC,05yrs,125642,74,54.6,42.5,69.2,112708,69,53.4,41.2,68.5,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,CRC,05yrs,64771,37,50.8,35.5,71,58188,34,48.7,33.4,69.3,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,CRC,05yrs,60871,37,59.1,40.8,83,54520,35,58.9,40.1,83.9,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,Urinary,05yrs,125642,16,12.1,6.8,20.1,112708,16,12.5,7,20.9,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,Urinary,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,Urinary,05yrs,60871,,,,,54520,,,,,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,Mela,05yrs,125642,20,16.9,10,26.7,112708,20,18,10.7,28.6,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,Mela,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,Mela,05yrs,60871,,,,,54520,,,,,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,Kidney,05yrs,125642,35,23.5,16.3,33.2,112708,33,23.1,15.8,33.1,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,Kidney,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,Kidney,05yrs,60871,21,30.5,18.6,47.7,54520,20,30.2,18.2,48,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,NHL,05yrs,125642,25,20.7,13,31.2,112708,24,21.1,13.1,32.3,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,NHL,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,NHL,05yrs,60871,16,26.1,14.4,43.5,54520,16,27.6,15.2,46.5,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,Leuks,05yrs,125642,,,,,112708,,,,,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,Leuks,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,Leuks,05yrs,60871,,,,,54520,,,,,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,Pancreas,05yrs,125642,23,18.6,11.7,28.2,112708,22,18.4,11.4,28.4,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,Pancreas,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,Pancreas,05yrs,60871,,,,,54520,,,,,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Female,Uterine,05yrs,64771,21,33.4,19.8,52.7,58188,21,36,21.2,57.3,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Both,Oral,05yrs,125642,17,13.3,7.6,21.8,112708,17,13.9,7.9,22.9,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,Oral,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,Oral,05yrs,60871,,,,,54520,,,,,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,Thyroid,05yrs,125642,,,,,112708,,,,,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,Thyroid,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,Thyroid,05yrs,60871,,,,,54520,,,,,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,Liver,05yrs,125642,,,,,112708,,,,,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,Liver,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,Liver,05yrs,60871,,,,,54520,,,,,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,Myeloma,05yrs,125642,,,,,112708,,,,,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,Myeloma,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,Myeloma,05yrs,60871,,,,,54520,,,,,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,Brain,05yrs,125642,,,,,112708,,,,,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,Brain,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,Brain,05yrs,60871,,,,,54520,,,,,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,Stomach,05yrs,125642,,,,,112708,,,,,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,Stomach,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,Stomach,05yrs,60871,,,,,54520,,,,,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,Esoph,05yrs,125642,,,,,112708,,,,,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,Esoph,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,Esoph,05yrs,60871,,,,,54520,,,,,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Female,Ovary,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Female,Cervix,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Both,Larynx,05yrs,125642,,,,,112708,,,,,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,Larynx,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,Larynx,05yrs,60871,,,,,54520,,,,,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Male,Testis,05yrs,60871,,,,,54520,,,,,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,HL,05yrs,125642,,,,,112708,,,,,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,HL,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,HL,05yrs,60871,,,,,54520,,,,,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,Meso,05yrs,125642,,,,,112708,,,,,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,Meso,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,Meso,05yrs,60871,,,,,54520,,,,,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,KS,05yrs,125642,,,,,112708,,,,,5422,,,,,3457,,,,,3619,,,,,436,,,,,Adair County,County
29001,Female,KS,05yrs,64771,,,,,58188,,,,,2595,,,,,1767,,,,,2022,,,,,199,,,,,Adair County,County
29001,Male,KS,05yrs,60871,,,,,54520,,,,,2827,,,,,1690,,,,,1597,,,,,237,,,,,Adair County,County
29001,Both,AllSite,10yrs,251830,1183,468.3,441.1,496.9,228126,1154,475.4,447.2,504.9,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,AllSite,10yrs,129943,610,470.2,432,510.9,117793,593,475,435.7,517.1,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,AllSite,10yrs,121887,573,473.9,434.4,516.1,110333,561,482.7,441.9,526.3,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,Lung,10yrs,251830,194,74.5,64.1,86.2,228126,192,76.4,65.6,88.4,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,Lung,10yrs,129943,90,65.8,52.5,81.6,117793,89,67.5,53.7,84,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,Lung,10yrs,121887,104,87.6,71,107,110333,103,89.7,72.6,109.8,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Female,Breast,10yrs,129943,175,141.6,120.4,165.6,117793,169,141,119.4,165.4,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,Prostate,10yrs,121887,110,83.8,68.5,101.6,110333,106,82.7,67.4,100.7,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,CRC,10yrs,251830,130,52.7,43.7,63,228126,125,53.2,43.9,63.9,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,CRC,10yrs,129943,66,49.9,38.3,64.2,117793,63,49.7,37.7,64.4,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,CRC,10yrs,121887,64,55,41.8,71.2,110333,62,56.2,42.4,73.2,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,Urinary,10yrs,251830,44,16.4,11.8,22.2,228126,44,16.8,12.2,22.9,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,Urinary,10yrs,129943,,,,,117793,,,,,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,Urinary,10yrs,121887,37,30.6,21.2,42.8,110333,37,31.5,21.9,44.2,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,Mela,10yrs,251830,35,14.4,9.9,20.3,228126,35,15.1,10.4,21.4,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,Mela,10yrs,129943,,,,,117793,,,,,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,Mela,10yrs,121887,23,21.4,13.3,32.5,110333,23,22.4,13.9,34.1,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,Kidney,10yrs,251830,52,18.5,13.7,24.6,228126,50,18.5,13.6,24.8,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,Kidney,10yrs,129943,23,15.5,9.7,23.8,117793,22,15.4,9.6,24,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,Kidney,10yrs,121887,29,22.4,14.7,32.8,110333,28,22.5,14.7,33.3,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,NHL,10yrs,251830,48,19.4,14.1,26.1,228126,47,20,14.5,27.1,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,NHL,10yrs,129943,22,18.2,11.1,28.2,117793,21,18.4,11.1,29,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,NHL,10yrs,121887,26,20.7,13.3,30.9,110333,26,21.7,13.8,32.6,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,Leuks,10yrs,251830,28,12.1,7.9,17.7,228126,27,12.4,8,18.3,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,Leuks,10yrs,129943,18,14,8.2,22.5,117793,17,14,8,23,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,Leuks,10yrs,121887,,,,,110333,,,,,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,Pancreas,10yrs,251830,39,16,11.3,22,228126,38,16.1,11.3,22.3,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,Pancreas,10yrs,129943,23,17.1,10.8,26,117793,22,16.8,10.5,26,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,Pancreas,10yrs,121887,16,13.6,7.6,22.4,110333,16,14.1,7.9,23.4,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Female,Uterine,10yrs,129943,48,36.1,26,48.8,117793,47,36.7,26.3,50,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Both,Oral,10yrs,251830,31,11.8,7.9,16.9,228126,31,12.2,8.2,17.6,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,Oral,10yrs,129943,,,,,117793,,,,,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,Oral,10yrs,121887,19,15.7,9.3,24.9,110333,19,16.3,9.6,26.1,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,Thyroid,10yrs,251830,28,12.3,8,18.1,228126,27,12.5,8,18.6,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,Thyroid,10yrs,129943,22,18.3,11.1,28.5,117793,21,18.3,10.8,29,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,Thyroid,10yrs,121887,,,,,110333,,,,,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,Liver,10yrs,251830,,,,,228126,,,,,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,Liver,10yrs,129943,,,,,117793,,,,,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,Liver,10yrs,121887,,,,,110333,,,,,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,Myeloma,10yrs,251830,,,,,228126,,,,,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,Myeloma,10yrs,129943,,,,,117793,,,,,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,Myeloma,10yrs,121887,,,,,110333,,,,,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,Brain,10yrs,251830,21,9.6,5.8,14.8,228126,21,10.2,6.2,15.9,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,Brain,10yrs,129943,,,,,117793,,,,,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,Brain,10yrs,121887,,,,,110333,,,,,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,Stomach,10yrs,251830,22,7.8,4.9,12.1,228126,22,8,5,12.5,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,Stomach,10yrs,129943,,,,,117793,,,,,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,Stomach,10yrs,121887,17,12.7,7.3,20.7,110333,17,13,7.5,21.3,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,Esoph,10yrs,251830,20,7.3,4.4,11.5,228126,20,7.6,4.6,12,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,Esoph,10yrs,129943,,,,,117793,,,,,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,Esoph,10yrs,121887,17,13.5,7.7,22.1,110333,17,14,8,23,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Female,Ovary,10yrs,129943,,,,,117793,,,,,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Female,Cervix,10yrs,129943,,,,,117793,,,,,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Both,Larynx,10yrs,251830,,,,,228126,,,,,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,Larynx,10yrs,129943,,,,,117793,,,,,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,Larynx,10yrs,121887,,,,,110333,,,,,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Male,Testis,10yrs,121887,,,,,110333,,,,,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,HL,10yrs,251830,,,,,228126,,,,,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,HL,10yrs,129943,,,,,117793,,,,,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,HL,10yrs,121887,,,,,110333,,,,,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,Meso,10yrs,251830,,,,,228126,,,,,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,Meso,10yrs,129943,,,,,117793,,,,,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,Meso,10yrs,121887,,,,,110333,,,,,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29001,Both,KS,10yrs,251830,,,,,228126,,,,,9498,,,,,6519,,,,,6856,,,,,831,,,,,Adair County,County
29001,Female,KS,10yrs,129943,,,,,117793,,,,,4713,,,,,3376,,,,,3677,,,,,384,,,,,Adair County,County
29001,Male,KS,10yrs,121887,,,,,110333,,,,,4785,,,,,3143,,,,,3179,,,,,447,,,,,Adair County,County
29003,Both,AllSite,05yrs,89657,553,464.9,425,507.6,85063,545,473,432.2,517,1458,,,,,2151,,,,,678,,,,,307,,,,,Andrew County,County
29003,Female,AllSite,05yrs,44678,263,441.6,387.4,501.8,42555,261,453.3,397.3,515.5,612,,,,,966,,,,,386,,,,,159,,,,,Andrew County,County
29003,Male,AllSite,05yrs,44979,290,493.5,435.1,557.9,42508,284,497.9,438.3,563.8,846,,,,,1185,,,,,292,,,,,148,,,,,Andrew County,County
29003,Both,Lung,05yrs,89657,85,64.6,51.1,80.9,85063,85,66.2,52.5,83,1458,,,,,2151,,,,,678,,,,,307,,,,,Andrew County,County
29003,Female,Lung,05yrs,44678,37,54.5,37.9,76.9,42555,37,55.9,38.9,79,612,,,,,966,,,,,386,,,,,159,,,,,Andrew County,County
29003,Male,Lung,05yrs,44979,48,75.5,54.9,102.2,42508,48,77.3,56.2,104.6,846,,,,,1185,,,,,292,,,,,148,,,,,Andrew County,County
29003,Female,Breast,05yrs,44678,78,135.6,105.9,171.6,42555,76,137.3,106.8,174.3,612,,,,,966,,,,,386,,,,,159,,,,,Andrew County,County
29003,Male,Prostate,05yrs,44979,61,95.2,71.7,124.9,42508,60,96.4,72.4,126.7,846,,,,,1185,,,,,292,,,,,148,,,,,Andrew County,County
29003,Both,CRC,05yrs,89657,42,35.8,25.4,49.3,85063,42,36.9,26.1,50.9,1458,,,,,2151,,,,,678,,,,,307,,,,,Andrew County,County
29003,Female,CRC,05yrs,44678,22,35.4,21.8,55.2,42555,22,36.4,22.5,56.9,612,,,,,966,,,,,386,,,,,159,,,,,Andrew County,County
29003,Male,CRC,05yrs,44979,20,34.8,20.6,55.6,42508,20,36,21.3,57.7,846,,,,,1185,,,,,292,,,,,148,,,,,Andrew County,County
29003,Both,Urinary,05yrs,89657,26,21,13.4,31.7,85063,26,21.5,13.8,32.5,1458,,,,,2151,,,,,678,,,,,307,,,,,Andrew County,County
29003,Female,Urinary,05yrs,44678,,,,,42555,,,,,612,,,,,966,,,,,386,,,,,159,,,,,Andrew County,County
29003,Male,Urinary,05yrs,44979,21,37.1,22.1,58.9,42508,21,37.9,22.6,60.3,846,,,,,1185,,,,,292,,,,,148,,,,,Andrew County,County
29003,Both,Mela,05yrs,89657,31,27.7,18.4,40.3,85063,31,28.7,19,41.7,1458,,,,,2151,,,,,678,,,,,307,,,,,Andrew County,County
29003,Female,Mela,05yrs,44678,,,,,42555,,,,,612,,,,,966,,,,,386,,,,,159,,,,,Andrew County,County
29003,Male,Mela,05yrs,44979,16,31.5,17.1,53.2,42508,16,32.5,17.6,55,846,,,,,1185,,,,,292,,,,,148,,,,,Andrew County,County
29003,Both,Kidney,05yrs,89657,33,29.2,19.6,41.9,85063,31,28.9,19.1,42.1,1458,,,,,2151,,,,,678,,,,,307,,,,,Andrew County,County
29003,Female,Kidney,05yrs,44678,,,,,42555,,,,,612,,,,,966,,,,,386,,,,,159,,,,,Andrew County,County
29003,Male,Kidney,05yrs,44979,23,38.8,24,60.1,42508,21,37.4,22.5,59.2,846,,,,,1185,,,,,292,,,,,148,,,,,Andrew County,County
29003,Both,NHL,05yrs,89657,22,15.6,9.6,24.5,85063,22,16,9.9,25.2,1458,,,,,2151,,,,,678,,,,,307,,,,,Andrew County,County
29003,Female,NHL,05yrs,44678,,,,,42555,,,,,612,,,,,966,,,,,386,,,,,159,,,,,Andrew County,County
29003,Male,NHL,05yrs,44979,,,,,42508,,,,,846,,,,,1185,,,,,292,,,,,148,,,,,Andrew County,County
29003,Both,Leuks,05yrs,89657,21,20.3,12.3,31.8,85063,21,21,12.7,32.8,1458,,,,,2151,,,,,678,,,,,307,,,,,Andrew County,County
29003,Female,Leuks,05yrs,44678,,,,,42555,,,,,612,,,,,966,,,,,386,,,,,159,,,,,Andrew County,County
29003,Male,Leuks,05yrs,44979,,,,,42508,,,,,846,,,,,1185,,,,,292,,,,,148,,,,,Andrew County,County
29003,Both,Pancreas,05yrs,89657,18,15.9,9.1,25.9,85063,18,16.3,9.4,26.6,1458,,,,,2151,,,,,678,,,,,307,,,,,Andrew County,County
29003,Female,Pancreas,05yrs,44678,,,,,42555,,,,,612,,,,,966,,,,,386,,,,,159,,,,,Andrew County,County
29003,Male,Pancreas,05yrs,44979,,,,,42508,,,,,846,,,,,1185,,,,,292,,,,,148,,,,,Andrew County,County
29003,Female,Uterine,05yrs,44678,16,23.8,13.2,40.6,42555,16,24.6,13.7,42.1,612,,,,,966,,,,,386,,,,,159,,,,,Andrew County,County
29003,Both,Oral,05yrs,89657,17,12.8,7.3,21.4,85063,16,12.4,6.9,21.1,1458,,,,,2151,,,,,678,,,,,307,,,,,Andrew County,County
29003,Female,Oral,05yrs,44678,,,,,42555,,,,,612,,,,,966,,,,,386,,,,,159,,,,,Andrew County,County
29003,Male,Oral,05yrs,44979,,,,,42508,,,,,846,,,,,1185,,,,,292,,,,,148,,,,,Andrew County,County
29003,Both,Thyroid,05yrs,89657,16,19.5,10.9,31.9,85063,16,20.7,11.6,33.8,1458,,,,,2151,,,,,678,,,,,307,,,,,Andrew County,County
29003,Female,Thyroid,05yrs,44678,,,,,42555,,,,,612,,,,,966,,,,,386,,,,,159,,,,,Andrew County,County
29003,Male,Thyroid,05yrs,44979,,,,,42508,,,,,846,,,,,1185,,,,,292,,,,,148,,,,,Andrew County,County
29003,Both,Liver,05yrs,89657,,,,,85063,,,,,1458,,,,,2151,,,,,678,,,,,307,,,,,Andrew County,County
29003,Female,Liver,05yrs,44678,,,,,42555,,,,,612,,,,,966,,,,,386,,,,,159,,,,,Andrew County,County
